@relation 'df_distancia-weka.filters.unsupervised.attribute.Remove-R1-3-weka.filters.unsupervised.attribute.Remove-R3-5,9-10,13-19,21-24,28-40,42-43,46-53,55,57-59,61-62,65-67,69-73,76'

@attribute customer_state {SP,RJ}
@attribute total_payment_value numeric
@attribute total_freight numeric
@attribute total_weight_g numeric
@attribute total_volume_cm3 numeric
@attribute principal_category_by_price {utilidades_domesticas,cama_mesa_banho,brinquedos,beleza_saude,relogios_presentes,moveis_decoracao,informatica_acessorios,esporte_lazer}
@attribute principal_seller_state_by_price {SP,PR,MG,RJ}
@attribute purchase_year numeric
@attribute facturacion_promedio_t1 numeric
@attribute facturacion_mediana_t1 numeric
@attribute facturacion_std_t1 numeric
@attribute facturacion_total_7d_avg numeric
@attribute dias_entrega_promedio_7d_avg numeric
@attribute dias_entrega_promedio_t2 numeric
@attribute dias_entrega_promedio_prev_month numeric
@attribute es_post_domingo_festivo numeric
@attribute es_diciembre numeric
@attribute es_fin_de_semana_extendido numeric
@attribute distancia_km numeric
@attribute distancia_total_t1 numeric
@attribute distancia_total_prev_month numeric
@attribute delivery_days numeric

@data
SP,56.78,7.78,300,640,relogios_presentes,SP,2017,142.982937,104.73,140.608045,17225.841429,14.384096,14.654545,13.725249,0,0,0,46.327824,9945.821496,117624.976813,13
RJ,45.22,19.32,350,1584,utilidades_domesticas,MG,2018,150.556774,99.42,173.179082,34290.918571,14.711507,16.151515,14.949342,0,0,1,658.762831,2450.51624,393740.533187,12
SP,99.34,9.44,1150,5200,informatica_acessorios,SP,2017,154.924854,99.725,189.887078,39168.767143,11.443648,10.264706,11.723562,0,1,0,95.271116,31588.129177,343849.808439,8
RJ,228.14,17.24,480,2772,relogios_presentes,SP,2017,198.824375,119.47,235.820734,19991.045714,12.304091,12.015707,11.846389,1,0,0,509.944192,5458.01457,345715.109856,12
SP,407.9,18,30000,216000,utilidades_domesticas,SP,2017,153.543161,114.22,202.716339,21702.365714,12.822546,12.225806,10.36886,0,0,0,134.80643,12725.139677,256548.885209,9
SP,69.52,16.54,166,10260,beleza_saude,SP,2018,134.780767,104.59,121.482496,22043.92,15.955734,0,15.685915,0,0,0,59.829141,28866.393802,352932.881383,4
RJ,44,15.1,150,880,informatica_acessorios,MG,2018,148.64318,106.19,174.641653,34256.702857,20.150936,18.813725,13.715038,0,0,0,347.41213,12107.374477,458277.70975,18
SP,88.34,13.54,3008,46080,brinquedos,SP,2017,196.655961,104.85,291.813102,23629.967143,10.805324,10.747826,11.02144,0,0,0,178.490257,17460.041278,305993.249671,9
SP,74.16,16.17,500,2800,beleza_saude,PR,2017,158.842131,99.2,183.479431,34978.944286,10.230087,9.580645,11.723562,1,1,0,365.8416,7341.157161,343849.808439,8
SP,46.58,14.78,250,4312,brinquedos,SP,2018,167.785977,107.41,222.821303,48038.885714,7.617971,8.484932,9.806023,0,0,1,72.627197,29339.656219,427136.256107,4
SP,127.66,12.76,1500,13690,cama_mesa_banho,SP,2018,134.585792,99.72,142.805066,27501.01,15.414838,13.453125,13.715038,0,0,1,2.674509,17128.083604,458277.70975,5
RJ,98.74,18.84,1300,13110,moveis_decoracao,MG,2017,0,0,0,0,0,0,0,1,0,0,202.244277,5382.165411,176378.045309,9
SP,56.86,10.96,600,1800,moveis_decoracao,SP,2017,106.748,19.62,171.397084,741.994,7.378182,10.090909,51.5,0,0,0,264.969192,931.153382,0,12
SP,319.43,9.43,4450,8000,beleza_saude,SP,2018,152.566984,101.55,151.553262,39455.281429,11.101435,7.288026,9.806023,0,0,1,141.672051,20079.767491,427136.256107,4
SP,59,14.1,350,4096,beleza_saude,RJ,2018,142.442462,92.89,218.455298,24879.65,16.132388,15.501587,15.685915,0,0,1,350.068773,19347.780149,352932.881383,8
SP,41.75,11.85,300,10000,relogios_presentes,SP,2017,146.480667,100.08,172.089118,19931.708571,12.637318,13.281915,11.846389,0,0,1,250.343074,11233.168592,345715.109856,13
RJ,163.99,20,450,5544,beleza_saude,SP,2018,167.785977,107.41,222.821303,48038.885714,7.617971,8.484932,9.806023,0,0,1,484.533463,29339.656219,427136.256107,11
SP,193.02,34.12,2300,16698,moveis_decoracao,PR,2018,157.10278,89.05,284.909702,32831.427143,18.671441,15.039427,13.715038,0,0,1,408.134863,8073.057044,458277.70975,18
RJ,113.17,24.83,2500,14400,moveis_decoracao,SP,2018,230.690588,110.08,498.661371,47643.954286,15.787153,14.149425,14.949342,1,0,0,846.3017,8548.243897,393740.533187,8
RJ,968.88,71.88,8250,25047,moveis_decoracao,PR,2018,147.544894,104.75,132.051815,21935.6,18.955576,17.683019,13.715038,0,0,1,680.578577,680.546377,458277.70975,18
RJ,96.13,18.13,1750,24570,utilidades_domesticas,MG,2018,161.738085,101.5,225.359252,48035.841429,11.604527,10.155807,16.552935,0,0,1,351.88451,24356.421357,475528.215386,18
SP,130.9,15.91,1900,24150,cama_mesa_banho,SP,2017,0,0,0,0,0,0,0,0,0,1,100.452701,0,26973.463786,4
SP,56.78,8.88,800,8000,cama_mesa_banho,SP,2018,151.489145,106.78,181.260866,47235.041429,15.180389,15.014528,14.949342,0,0,1,12.84578,20584.16602,393740.533187,7
RJ,60,15.1,350,13600,cama_mesa_banho,SP,2017,122.435556,108.88,97.3256,13278.475714,10.283963,11.942675,12.847377,0,0,1,580.292978,5144.877439,250979.635758,13
SP,57.88,13.89,800,2160,cama_mesa_banho,SP,2018,54.48,54.48,2.998133,48555.102857,8.448086,6.15534,9.806023,1,0,0,343.014458,8056.559912,427136.256107,8
RJ,117.12,21.97,11350,51170,utilidades_domesticas,SP,2018,165.430319,118.74,185.144258,37786.594286,8.86101,14,9.806023,0,0,0,337.565279,27386.428971,427136.256107,7
SP,70.75,12.75,1000,60000,cama_mesa_banho,SP,2018,130.91069,117.75,90.170709,35017.491429,12.81893,12.327434,15.685915,1,0,0,311.668531,9135.602156,352932.881383,9
RJ,195,16,263,2652,relogios_presentes,SP,2017,172.227692,118.93,141.252648,26261.043333,11.595447,10.063218,11.846389,0,0,1,565.549227,1917.764427,345715.109856,18
RJ,98.01,13.71,217,1350,beleza_saude,MG,2018,154.851445,113.05,178.839639,47455.257143,11.913726,10.784,16.552935,0,0,0,153.547168,22961.161362,475528.215386,15
SP,50.68,7.78,230,1729,beleza_saude,SP,2018,136.809776,104.06,120.459687,36824.557143,12.957319,13.617555,15.685915,0,0,0,29.708788,16562.401382,352932.881383,4
SP,29.6,8.27,180,2618,esporte_lazer,SP,2017,151.948303,102.48,209.544526,38980.917143,13.548313,11.819149,11.723562,0,1,0,82.784527,26289.022684,343849.808439,10
SP,97.79,7.89,200,9522,beleza_saude,SP,2018,165.251188,108.29,188.387181,36048.887143,9.495894,8.139535,11.552505,0,0,1,17.330996,3380.548803,489980.283895,3
SP,98.3,10.3,1550,20944,cama_mesa_banho,SP,2018,167.090285,110.8,193.039992,42911.002857,17.058724,42.25,16.552935,0,0,0,108.844457,18696.11881,475528.215386,8
SP,91.66,11.76,1500,20000,brinquedos,SP,2017,170.025119,108.655,202.092465,20715.808571,10.945018,12.384615,11.886244,0,0,0,18.198325,19281.243456,291643.578332,8
SP,45.86,10.96,150,2240,brinquedos,SP,2017,156.88898,98.415,188.706926,12938.635714,11.240543,11.30303,9.861342,0,0,1,238.821688,9137.104943,100740.261894,13
SP,212.01,12.02,1053,9610,brinquedos,SP,2018,180.9525,152.345,161.884717,41625.317143,17.092107,14.564356,14.949342,1,0,0,17.490181,10318.134409,393740.533187,3
SP,102.66,12.76,400,12000,informatica_acessorios,PR,2017,150.340833,110.59,116.636958,20260.79,12.827611,11.961111,11.846389,0,0,1,562.997414,1752.27189,345715.109856,5
SP,170.76,13.76,348,2970,relogios_presentes,SP,2018,157.501765,105.94,207.759447,44006.947143,7.686666,6.666667,9.806023,0,0,0,288.068964,33188.811862,427136.256107,7
SP,335.47,10.47,400,2992,beleza_saude,SP,2017,173.528304,105.38,239.844784,39983.462857,12.257722,12.727869,11.723562,0,1,1,51.419429,14642.728132,343849.808439,5
SP,134.46,36.46,800,16698,moveis_decoracao,PR,2018,164.930623,102.53,194.374517,44901.941429,16.016806,16.722388,14.949342,0,0,0,519.392694,14287.701916,393740.533187,8
RJ,149.63,20.63,1450,8349,moveis_decoracao,PR,2018,201.745204,110.875,361.010824,42575.537143,16.859029,14.101227,14.949342,1,0,1,664.045423,1165.502251,393740.533187,9
SP,38.75,11.85,400,23625,cama_mesa_banho,SP,2017,146.153988,102.64,200.067863,22435.054286,10.953713,10.279412,11.02144,0,0,1,294.561033,9253.855884,305993.249671,11
SP,84.12,14.22,400,2400,moveis_decoracao,MG,2017,126.054516,94.75,104.646368,39187.948571,12.972208,13.765152,11.723562,0,1,1,163.133876,4499.905426,343849.808439,18
SP,30.95,10.96,100,4500,beleza_saude,SP,2017,148.62848,85.6,241.454118,11306.125714,11.079589,11.5,9.861342,0,0,0,177.923541,13886.14154,100740.261894,13
SP,53.77,7.78,236,5152,utilidades_domesticas,SP,2017,139.82275,98.83,131.412715,37321.215714,10.210064,11.163009,11.723562,0,1,0,19.590174,26502.630735,343849.808439,1
SP,44.29,7.39,850,29785,cama_mesa_banho,SP,2018,149.90125,111.185,161.433474,36980.851429,15.060769,15.177515,14.586934,0,0,1,19.711417,5036.486159,422407.097607,2
RJ,147.78,18.78,459,3276,relogios_presentes,SP,2018,179.338817,105.315,261.721228,48319.182857,13.922536,12.3531,16.552935,0,0,0,532.563854,23769.722048,475528.215386,7
SP,93.58,13.58,6038,54332,cama_mesa_banho,SP,2017,133.246667,95.22,128.924359,19587.257143,10.93041,12.316239,11.140125,0,0,0,202.453941,10416.807932,205372.622305,7
SP,65.09,15.1,700,18000,brinquedos,PR,2017,116.840066,83.715,107.961714,16603.067143,10.580058,11.58156,11.140125,0,0,0,676.673992,9926.461433,205372.622305,13
SP,42.78,12.79,550,2560,cama_mesa_banho,SP,2018,160.886411,96.225,188.980103,42481.727143,16.553122,17.215094,14.949342,0,0,1,282.670015,22684.988243,393740.533187,8
SP,79.95,21.05,5700,33930,brinquedos,SP,2018,200.668375,113.11,297.011044,39235.857143,12.129444,11.695817,13.721701,0,0,1,33.246552,16653.398431,483615.821486,6
RJ,280.65,60.75,9950,39375,esporte_lazer,PR,2018,183.830466,112.61,316.135736,42949.447143,11.135274,8.755556,9.806023,0,0,0,716.120152,16157.10594,427136.256107,7
SP,73.49,18.49,165,3876,brinquedos,MG,2018,98.033333,111.52,47.498752,34814.592857,9.487977,8.650602,11.552505,1,0,0,558.65511,4514.490619,489980.283895,7
SP,33.99,9.09,200,600,cama_mesa_banho,SP,2018,182.13625,139.795,177.899632,29850.881429,13.875819,15.172043,13.715038,1,0,0,135.577086,5745.475222,458277.70975,3
SP,89.91,7.92,207,2652,informatica_acessorios,SP,2018,178.715612,119.54,213.451031,45414.22,16.076752,21.275862,14.949342,0,0,0,91.389487,18922.233675,393740.533187,7
SP,163.06,14.06,1600,6804,esporte_lazer,SP,2018,147.682921,107.24,146.199199,33819.387143,12.980247,13.62069,15.685915,0,0,0,255.508189,25517.58054,352932.881383,8
SP,240.13,20.35,387,5136,informatica_acessorios,SP,2018,151.828774,105.5,163.632595,21034.541429,17.61907,22.181818,13.715038,0,0,0,86.40878,14455.709409,458277.70975,11
RJ,50.53,17.63,300,3000,utilidades_domesticas,SP,2018,142.630816,94.655,135.558391,37875.564286,13.322401,12.397059,13.715038,0,0,1,340.485767,1081.693904,458277.70975,13
SP,329.8,16.26,500,4096,informatica_acessorios,PR,2017,141.462955,109.54,156.218278,15641.486667,12.44467,12.427419,11.572975,0,0,1,435.708524,2004.255578,176378.045309,17
SP,82.78,7.78,500,3808,brinquedos,SP,2017,167.910226,101.74,201.404231,26511.02,12.189911,10.985646,11.02144,0,0,1,15.912123,11059.900991,305993.249671,4
RJ,62.54,7.55,350,2464,relogios_presentes,RJ,2018,149.90125,111.185,161.433474,36980.851429,15.060769,15.177515,14.586934,0,0,1,59.977061,5036.486159,422407.097607,1
SP,36.78,7.78,200,352,relogios_presentes,SP,2018,134.780767,104.59,121.482496,22043.92,15.955734,0,15.685915,0,0,0,53.241208,28866.393802,352932.881383,3
SP,83.82,8.82,900,12250,moveis_decoracao,SP,2018,153.10701,112.68,216.395169,20696.755714,15.781635,13.465517,16.552935,0,0,0,49.312259,4809.754168,475528.215386,7
RJ,57.5,17.6,1350,21000,moveis_decoracao,SP,2017,142.739389,91.35,157.946178,21981.448333,12.278808,12.564593,11.846389,0,0,0,331.514987,16245.501187,345715.109856,18
SP,41.75,11.85,900,22500,utilidades_domesticas,SP,2017,157.176753,110.41,187.89837,18543.567143,14.103618,18,13.725249,0,0,0,411.076874,10847.904256,117624.976813,6
RJ,248.96,22.08,3633,26486,beleza_saude,SP,2017,171.650171,111.02,204.013029,22602.584286,11.85334,13.208333,11.886244,0,0,1,673.166069,15778.814035,291643.578332,10
SP,52.1,14.1,350,4500,beleza_saude,PR,2018,154.196096,116.575,139.922443,30766.407143,16.37013,23,13.715038,0,0,0,328.897493,13134.717058,458277.70975,6
RJ,1121.44,21.45,4100,2850,relogios_presentes,SP,2017,170.025119,108.655,202.092465,20715.808571,10.945018,12.384615,11.886244,0,0,0,385.540951,19281.243456,291643.578332,10
SP,93.82,13.92,950,10800,utilidades_domesticas,SP,2018,170.633018,119.51,202.033343,47203.784286,12.303706,17,16.552935,0,0,0,294.269262,30805.985935,475528.215386,1
RJ,827.19,36.29,3407,14168,informatica_acessorios,MG,2017,144.295842,108.5,133.444858,22798.082857,11.763022,11.862222,13.725249,0,0,0,345.907456,12035.447265,117624.976813,18
SP,37.72,8.72,325,6000,utilidades_domesticas,SP,2017,136.802188,117.395,96.555528,19861.174286,11.049271,10.351648,11.140125,0,0,1,11.667241,512.53934,205372.622305,4
SP,98.8,11.81,4375,36036,esporte_lazer,SP,2018,163.042695,110.13,180.386868,31840.09,17.598821,13.781065,13.715038,0,0,1,125.297439,793.598104,458277.70975,3
RJ,31.75,11.85,100,2816,esporte_lazer,SP,2017,196.655961,104.85,291.813102,23629.967143,10.805324,10.747826,11.02144,0,0,0,254.693213,17460.041278,305993.249671,16
SP,110.61,36.62,14600,109306,utilidades_domesticas,SP,2017,137.001489,100.715,111.28227,39785.608571,13.194271,14.483871,11.723562,1,1,0,102.739263,13040.655859,343849.808439,3
SP,82.73,12.83,800,23625,cama_mesa_banho,SP,2017,171.022718,105.28,253.176418,22345.487143,11.514053,13.615385,13.725249,0,0,0,310.594732,11303.46799,117624.976813,6
RJ,137.76,18.76,1350,8349,moveis_decoracao,PR,2018,164.930623,102.53,194.374517,44901.941429,16.016806,16.722388,14.949342,0,0,0,692.542127,14287.701916,393740.533187,16
SP,108.97,12.97,2850,8800,moveis_decoracao,SP,2018,157.501765,105.94,207.759447,44006.947143,7.686666,6.666667,9.806023,0,0,0,26.778858,33188.811862,427136.256107,2
SP,34.85,10.96,100,2175,beleza_saude,SP,2017,259.1,177.44,190.633787,9333.472857,8.588518,5.7,7.389867,1,0,0,53.246992,3950.305883,26973.463786,11
SP,132.9,11.87,1600,9936,esporte_lazer,SP,2018,144.009091,99.45,137.449058,8649.721429,9.637583,7.762376,11.552505,0,0,1,14.736882,2159.150194,489980.283895,2
SP,137.08,18.08,1550,8349,moveis_decoracao,PR,2017,176.786599,99.43,261.594421,23716.25,11.474839,11.901709,11.886244,0,0,0,355.32917,12279.887922,291643.578332,12
SP,118.47,23.47,1050,16000,esporte_lazer,PR,2018,169.101283,112.68,247.276641,23369.875714,7.619223,9.063401,11.552505,0,0,0,712.861452,25252.144071,489980.283895,5
SP,199.26,19.36,50,22500,informatica_acessorios,RJ,2018,157.501765,105.94,207.759447,44006.947143,7.686666,6.666667,9.806023,0,0,0,377.823667,33188.811862,427136.256107,8
SP,159.68,14.78,2000,10296,moveis_decoracao,SP,2017,161.85822,110.14,222.176103,14893.912857,11.151064,10.992754,9.861342,0,0,0,254.255503,10128.27843,100740.261894,8
SP,61,14.1,300,2304,esporte_lazer,PR,2018,154.196096,116.575,139.922443,30766.407143,16.37013,23,13.715038,0,0,0,337.541942,13134.717058,458277.70975,6
RJ,199,0,342,3510,relogios_presentes,SP,2018,146.780053,109.19,145.736922,42079.09,16.184607,13.259587,14.949342,0,0,0,674.63922,23647.490125,393740.533187,20
RJ,77.57,17.67,1100,15876,utilidades_domesticas,MG,2017,152.896299,92.005,205.018886,17418.142857,12.996732,11.303797,12.847377,0,0,1,680.8313,4796.938394,250979.635758,18
SP,29.51,14.52,200,2052,utilidades_domesticas,MG,2017,156.88898,98.415,188.706926,12938.635714,11.240543,11.30303,9.861342,0,0,1,563.382896,9137.104943,100740.261894,10
SP,139.95,14.96,1750,13125,cama_mesa_banho,SP,2018,149.90125,111.185,161.433474,36980.851429,15.060769,15.177515,14.586934,0,0,1,234.924036,5036.486159,422407.097607,8
RJ,165.81,15.81,1450,33110,cama_mesa_banho,SP,2018,136.765915,101.56,126.629519,28296.715714,20.789405,27.423077,13.715038,0,0,0,350.713102,17329.838656,458277.70975,9
SP,67.38,17.48,2600,17340,moveis_decoracao,SP,2018,168.655023,116.83,237.448433,35075.228571,9.68397,8.741259,13.721701,0,0,0,530.245376,13782.963308,483615.821486,6
RJ,94.5,19.5,5150,12500,moveis_decoracao,SP,2018,168.326011,101.18,236.567079,47381.472857,14.236961,13.421622,16.552935,0,0,0,432.251807,20328.449557,475528.215386,9
SP,53.54,8.64,400,600,cama_mesa_banho,SP,2018,162.453103,99.95,237.349386,26501.764286,15.430572,35,16.552935,0,0,0,118.921498,3751.268467,475528.215386,6
SP,51.63,11.73,1000,7000,cama_mesa_banho,SP,2017,130.392911,84.92,141.001789,17363.6,13.021717,10.382022,12.847377,0,0,1,46.798999,13269.992901,250979.635758,4
SP,125.18,25.38,1200,9826,moveis_decoracao,SP,2017,158.842131,99.2,183.479431,34978.944286,10.230087,9.580645,11.723562,1,1,0,545.107224,7341.157161,343849.808439,9
RJ,79.44,9.54,500,3200,beleza_saude,RJ,2017,142.739389,91.35,157.946178,21981.448333,12.278808,12.564593,11.846389,0,0,0,6.100225,16245.501187,345715.109856,3
SP,102.92,7.92,283,2808,relogios_presentes,SP,2018,163.927708,107.53,183.524248,33118.39,13.167552,14.270358,15.685915,0,0,0,14.289808,17160.968144,352932.881383,6
RJ,41.42,14.52,628,11718,utilidades_domesticas,SP,2017,0,0,0,0,0,0,0,1,0,0,637.763597,1452.911686,26973.463786,6
SP,66.78,7.78,200,352,relogios_presentes,SP,2018,136.178317,103.33,146.81287,22731.89,16.08246,14.560472,15.685915,0,0,1,48.716238,25166.232402,352932.881383,5
RJ,196.24,46.34,7000,45000,esporte_lazer,PR,2018,168.3265,150.735,115.446445,40900.99,14.685832,13.669291,16.552935,1,0,0,738.635746,10557.017172,475528.215386,7
SP,73.78,13.78,300,15884,beleza_saude,SP,2018,142.808909,102.05,120.419847,36148.887143,17.417759,13.025907,16.552935,1,0,0,308.455695,8617.038965,475528.215386,7
SP,51.88,11.89,350,3800,cama_mesa_banho,SP,2018,230.690588,110.08,498.661371,47643.954286,15.787153,14.149425,14.949342,1,0,0,257.395514,8548.243897,393740.533187,8
SP,344.97,14.97,400,2992,beleza_saude,SP,2018,200.668375,113.11,297.011044,39235.857143,12.129444,11.695817,13.721701,0,0,1,297.728926,16653.398431,483615.821486,7
SP,74.5,14.51,1500,9990,cama_mesa_banho,SP,2018,182.696302,115.555,227.349653,21043.361429,15.372546,11.162162,13.721701,0,0,0,164.510725,27843.763075,483615.821486,7
SP,421.18,25.18,2800,9328,moveis_decoracao,SP,2017,92.646667,80.52,42.498052,19107.818571,10.490189,9.785714,10.36886,1,0,0,84.130789,5209.893061,256548.885209,2
SP,57.68,7.78,300,2240,brinquedos,SP,2017,146.426294,103.37,142.389928,18437.258571,13.862178,13.216495,13.725249,0,0,0,11.648477,11412.505157,117624.976813,1
RJ,254.63,17.63,4400,27000,moveis_decoracao,SP,2018,177.653609,123.15,215.550897,42825.994286,15.038181,11.87988,14.949342,0,0,1,344.214763,24554.821936,393740.533187,6
SP,655.09,15.1,1200,9240,brinquedos,SP,2018,131.65038,97.905,114.397451,36233.257143,16.757886,15.848066,14.949342,0,0,1,12.843597,14591.435645,393740.533187,6
SP,146.52,35.55,1550,9000,cama_mesa_banho,SP,2017,157.394522,102.26,202.072103,15804.014286,10.931582,10.555556,12.847377,0,0,0,308.331433,5591.119786,250979.635758,10
SP,153.22,13.32,653,6720,esporte_lazer,SP,2017,171.001906,105.33,239.716305,38678.341429,10.413725,11.026756,11.723562,0,1,1,429.768653,16866.037058,343849.808439,10
RJ,71.15,16.15,5700,33930,brinquedos,SP,2017,150.496485,98.79,192.091204,22327.663333,10.647157,11.913514,11.02144,0,0,0,367.607037,10465.210588,305993.249671,5
SP,82.73,12.83,800,23625,cama_mesa_banho,SP,2017,177.14968,96.88,309.127947,15827.985714,14.192842,16,13.725249,0,0,0,254.674271,12564.509113,117624.976813,8
RJ,64.32,19.32,800,8736,esporte_lazer,SP,2018,154.873096,111.6,167.824996,45981.09,15.435221,15.877841,14.949342,0,0,0,406.750444,20156.727425,393740.533187,16
SP,205.26,15.27,806,22848,brinquedos,RJ,2018,187.10192,117.79,258.923166,48305.822857,12.079549,11.576037,16.552935,0,0,0,198.170592,30623.818403,475528.215386,5
SP,111.53,18.53,280,4200,informatica_acessorios,PR,2018,230.690588,110.08,498.661371,47643.954286,15.787153,14.149425,14.949342,1,0,0,600.543804,8548.243897,393740.533187,13
RJ,62.01,16.11,600,1800,moveis_decoracao,SP,2017,197.735714,105.87,291.102062,28566.915714,11.964622,11.409836,11.886244,1,0,0,775.194474,7050.706629,291643.578332,16
SP,490.99,31.99,8900,51975,esporte_lazer,SP,2018,158.525013,108.87,195.231916,47510.038571,8.647194,11.5,9.806023,0,0,0,122.580845,32515.505354,427136.256107,6
SP,48.37,13.37,2200,18000,utilidades_domesticas,SP,2017,175.013091,101.48,253.855095,25481.274286,10.944267,13,11.886244,0,0,0,49.752447,13964.010971,291643.578332,6
SP,249.09,14.09,308,2112,relogios_presentes,SP,2018,179.338817,105.315,261.721228,48319.182857,13.922536,12.3531,16.552935,0,0,0,274.17431,23769.722048,475528.215386,7
SP,49.59,12.69,900,10478,informatica_acessorios,SP,2017,146.611981,98.19,167.518805,22352.051429,10.370174,12.121212,10.36886,0,0,0,421.937332,10681.151987,256548.885209,5
SP,102.66,12.76,167,2520,informatica_acessorios,PR,2018,147.695567,88.81,194.603274,37011.132857,14.648013,15.201863,15.685915,0,0,0,538.941166,18164.685452,352932.881383,14
SP,244.54,46.54,3400,8000,moveis_decoracao,PR,2018,164.788226,103.74,199.431178,32662.537143,15.240325,14.240602,14.586934,1,0,0,426.9549,8434.286152,422407.097607,9
SP,48.27,13.37,3700,32384,utilidades_domesticas,SP,2017,155.371781,95.495,227.391793,19401.41,9.685892,10.207317,12.847377,0,0,0,211.30599,8604.565288,250979.635758,4
SP,62.78,7.78,350,640,relogios_presentes,SP,2017,478.463333,129.21,649.521715,18141.204286,12.584416,12.02439,11.02144,1,0,0,40.226557,4091.027334,305993.249671,3
SP,61.69,12.69,833,3876,informatica_acessorios,SP,2018,155.520103,106.6,187.332222,30710.462857,15.227887,11.519802,13.715038,0,0,1,304.969586,10813.03843,458277.70975,11
SP,88.62,8.72,400,8575,brinquedos,SP,2018,324.7725,131.8,533.231757,32102.127143,9.449076,6.779221,11.552505,1,0,0,14.304871,5310.948048,489980.283895,3
SP,234.46,14.56,342,3510,relogios_presentes,SP,2017,166.14875,103.165,222.803743,32840.95,10.637169,11.81203,11.846389,0,0,0,293.290171,20139.121746,345715.109856,12
SP,132,27,4200,36000,moveis_decoracao,SP,2018,162.952115,99.505,229.182836,34370.39,9.547184,9.187215,13.721701,0,0,1,94.557426,23427.776536,483615.821486,5
RJ,56.17,17.92,583,8400,brinquedos,SP,2017,652.475,248.625,932.075063,20610.694286,12.684754,12.383333,11.846389,1,0,0,704.186648,1982.045834,345715.109856,5
